Country,Total Exports Value ($US),Customs Import Value (Gen) ($US),Month,Year
Hungary,"152,260,478","389,235,692",Oct,2018
Hungary,"150,796,862","407,899,466",Nov,2018
Hungary,"171,479,230","482,048,034",Dec,2018
Hungary,"143,663,982","408,743,534",Jan,2019
Hungary,"138,323,206","347,982,200",Feb,2019
Hungary,"192,275,752","424,134,379",Mar,2019
Hungary,"154,286,061","387,970,408",Apr,2019
Hungary,"185,072,962","358,266,697",May,2019
Hungary,"154,882,669","430,920,696",Jun,2019
Hungary,"146,287,443","471,465,027",Jul,2019
Hungary,"146,815,603","448,046,135",Aug,2019
Hungary,"136,660,176","487,553,305",Sep,2019
Hungary,"180,278,937","515,437,599",Oct,2019
Hungary,"162,685,076","520,626,391",Nov,2019
Hungary,"173,387,027","494,209,276",Dec,2019
Hungary,"157,389,743","447,722,028",Jan,2020
Hungary,"171,982,878","419,306,710",Feb,2020
Hungary,"202,489,573","421,170,708",Mar,2020
Hungary,"202,782,841","359,091,897",Apr,2020
Hungary,"165,416,276","288,356,432",May,2020
Hungary,"139,103,915","298,630,744",Jun,2020
Hungary,"193,722,264","502,869,995",Jul,2020
Hungary,"148,317,822","466,979,509",Aug,2020
Hungary,"166,203,961","532,078,202",Sep,2020
Hungary,"180,803,246","517,288,067",Oct,2020
Hungary,"214,385,790","474,871,788",Nov,2020
Hungary,"168,793,472","549,129,263",Dec,2020
Hungary,"257,537,229","436,513,873",Jan,2021
Hungary,"182,782,331","409,322,494",Feb,2021
Hungary,"212,694,724","737,417,079",Mar,2021
Hungary,"255,610,779","557,513,278",Apr,2021
Hungary,"241,757,710","567,264,385",May,2021
Hungary,"302,633,497","590,112,815",Jun,2021
Hungary,"235,236,052","642,211,790",Jul,2021
Hungary,"248,464,094","626,958,431",Aug,2021
Hungary,"264,787,103","524,804,479",Sep,2021
Hungary,"241,709,518","737,237,260",Oct,2021
Hungary,"228,704,148","606,503,817",Nov,2021
Hungary,"239,210,450","616,649,031",Dec,2021
Hungary,"179,269,554","459,067,399",Jan,2022
Hungary,"210,323,528","444,142,976",Feb,2022
Hungary,"243,478,163","597,679,825",Mar,2022
Hungary,"248,390,165","656,270,507",Apr,2022
Hungary,"224,821,088","575,448,460",May,2022
Hungary,"191,798,682","674,999,338",Jun,2022
Hungary,"259,004,093","806,051,215",Jul,2022
Hungary,"204,507,741","689,665,074",Aug,2022
Hungary,"191,071,972","754,462,227",Sep,2022
Hungary,"262,766,888","892,892,609",Oct,2022
Hungary,"392,089,343","559,623,570",Nov,2022
Hungary,"263,949,544","586,645,056",Dec,2022
Hungary,"199,125,806","647,649,751",Jan,2023
Hungary,"219,471,675","967,810,778",Feb,2023
Hungary,"232,779,989","903,954,187",Mar,2023
Hungary,"215,520,335","866,129,423",Apr,2023
Hungary,"250,367,140","734,749,858",May,2023
Hungary,"341,259,299","1,015,794,951",Jun,2023
Hungary,"242,031,871","1,140,291,962",Jul,2023
Hungary,"267,416,666","760,976,261",Aug,2023
Hungary,"287,783,972","756,789,309",Sep,2023
Hungary,"330,053,408","1,082,081,570",Oct,2023
Hungary,"234,862,824","1,119,728,625",Nov,2023
Hungary,"298,491,506","823,912,297",Dec,2023
Iceland,"28,791,014","26,291,415",Jan,2015
Iceland,"43,895,987","24,534,272",Feb,2015
Iceland,"27,122,486","32,561,519",Mar,2015
Iceland,"37,853,712","23,851,106",Apr,2015
Iceland,"35,837,410","31,498,483",May,2015
Iceland,"18,806,915","23,689,366",Jun,2015
Iceland,"97,452,020","22,808,072",Jul,2015
Iceland,"19,668,412","24,746,594",Aug,2015
Iceland,"16,097,833","24,837,330",Sep,2015
Iceland,"31,277,565","29,630,523",Oct,2015
Iceland,"42,956,767","28,828,182",Nov,2015
Iceland,"15,697,729","23,257,314",Dec,2015
Iceland,"26,551,145","25,924,135",Jan,2016
Iceland,"29,420,002","31,163,611",Feb,2016
Iceland,"35,904,123","30,853,890",Mar,2016
Iceland,"38,968,613","28,982,459",Apr,2016
Iceland,"74,790,143","30,581,640",May,2016
Iceland,"31,076,164","33,921,734",Jun,2016
Iceland,"51,058,519","26,902,989",Jul,2016
Iceland,"55,325,252","29,056,544",Aug,2016
Iceland,"31,848,047","42,536,683",Sep,2016
Iceland,"37,144,258","33,645,557",Oct,2016
Iceland,"20,888,942","31,574,714",Nov,2016
Iceland,"14,803,277","25,892,619",Dec,2016
Iceland,"15,319,034","25,053,724",Jan,2017
Iceland,"22,439,661","27,466,075",Feb,2017
Iceland,"19,425,834","28,569,136",Mar,2017
Iceland,"20,938,787","36,869,453",Apr,2017
Iceland,"39,715,454","31,894,510",May,2017
Iceland,"55,077,998","34,447,743",Jun,2017
Iceland,"17,648,354","34,492,750",Jul,2017
Iceland,"28,638,859","30,265,153",Aug,2017
Iceland,"27,653,825","34,780,358",Sep,2017
Iceland,"64,317,687","60,195,234",Oct,2017
Iceland,"21,629,862","35,806,125",Nov,2017
Iceland,"66,453,401","32,386,450",Dec,2017
Iceland,"16,594,054","42,154,263",Jan,2018
Iceland,"23,803,758","36,270,064",Feb,2018
Iceland,"70,891,758","35,890,651",Mar,2018
Iceland,"136,040,521","31,748,507",Apr,2018
Iceland,"54,606,580","33,827,869",May,2018
Iceland,"60,879,567","33,764,944",Jun,2018
Iceland,"80,066,606","30,545,553",Jul,2018
Iceland,"60,517,619","31,557,722",Aug,2018
Iceland,"66,731,693","34,022,902",Sep,2018
Iceland,"61,171,128","38,430,939",Oct,2018
Iceland,"21,683,025","42,526,598",Nov,2018
Iceland,"17,402,321","38,840,751",Dec,2018
Iceland,"54,436,401","36,147,719",Jan,2019
Iceland,"119,199,672","37,616,883",Feb,2019
Iceland,"65,406,060","44,469,301",Mar,2019
Iceland,"18,690,349","48,668,423",Apr,2019
Iceland,"54,203,876","44,132,898",May,2019
Iceland,"54,202,450","34,574,138",Jun,2019
Iceland,"17,594,294","35,432,209",Jul,2019
Iceland,"90,199,773","30,368,029",Aug,2019
Iceland,"19,907,889","38,262,098",Sep,2019
Iceland,"14,612,565","58,335,352",Oct,2019
Iceland,"27,228,064","36,261,384",Nov,2019
Iceland,"19,355,160","38,734,050",Dec,2019
Iceland,"25,665,053","36,146,739",Jan,2020
Iceland,"25,171,358","36,319,038",Feb,2020
Iceland,"41,966,572","36,022,751",Mar,2020
Iceland,"49,224,799","26,908,035",Apr,2020
Iceland,"12,205,768","36,242,028",May,2020
Iceland,"16,349,299","31,419,347",Jun,2020
Iceland,"13,151,130","36,472,179",Jul,2020
Iceland,"11,976,322","27,977,148",Aug,2020
Iceland,"35,700,877","38,380,704",Sep,2020
Iceland,"17,923,445","41,505,106",Oct,2020
Iceland,"12,555,951","31,416,646",Nov,2020
Iceland,"30,565,532","45,483,948",Dec,2020
Iceland,"17,004,454","36,138,367",Jan,2021
Iceland,"17,073,159","34,167,040",Feb,2021
Iceland,"30,924,648","55,821,513",Mar,2021
Iceland,"25,036,935","37,209,464",Apr,2021
Iceland,"164,739,485","53,527,993",May,2021
Iceland,"96,641,894","42,462,168",Jun,2021
Iceland,"82,789,613","49,904,884",Jul,2021
Iceland,"77,769,352","48,106,969",Aug,2021
Iceland,"41,332,242","51,790,440",Sep,2021
Iceland,"20,993,747","52,125,715",Oct,2021
Iceland,"22,877,449","58,034,092",Nov,2021
Iceland,"31,685,327","60,670,057",Dec,2021
Iceland,"64,345,674","52,631,046",Jan,2022
Iceland,"61,206,127","52,064,989",Feb,2022
Iceland,"65,826,429","63,996,854",Mar,2022
Iceland,"42,464,617","57,108,238",Apr,2022
Iceland,"31,195,149","53,115,067",May,2022
Iceland,"67,203,319","70,191,704",Jun,2022
Iceland,"88,621,694","86,374,333",Jul,2022
Iceland,"64,753,707","56,361,701",Aug,2022
Iceland,"47,221,290","61,535,653",Sep,2022
Iceland,"16,908,002","61,511,374",Oct,2022
Iceland,"80,865,143","79,014,427",Nov,2022
Iceland,"16,977,510","60,676,412",Dec,2022
Iceland,"16,922,241","57,491,717",Jan,2023
Iceland,"24,944,257","52,460,819",Feb,2023
Iceland,"29,923,486","67,171,994",Mar,2023
Iceland,"26,175,562","48,197,492",Apr,2023
Iceland,"32,348,804","52,863,552",May,2023
Iceland,"41,540,659","48,725,601",Jun,2023
Iceland,"17,627,041","50,835,248",Jul,2023
Iceland,"24,662,023","56,651,765",Aug,2023
Iceland,"21,252,922","62,306,111",Sep,2023
Iceland,"19,271,147","60,082,773",Oct,2023
Iceland,"14,588,836","61,266,177",Nov,2023
Iceland,"65,152,769","55,984,624",Dec,2023
India,"1,543,647,191","3,653,897,955",Jan,2015
India,"1,616,239,309","3,316,394,658",Feb,2015
India,"1,816,515,163","4,116,293,330",Mar,2015
India,"1,945,609,350","4,120,321,994",Apr,2015
India,"1,788,325,077","4,041,993,886",May,2015
India,"2,315,111,293","3,785,999,161",Jun,2015
India,"1,872,159,984","4,102,439,328",Jul,2015
India,"1,875,087,480","3,805,572,078",Aug,2015
India,"1,725,662,332","3,672,825,699",Sep,2015
India,"1,829,538,436","3,878,910,993",Oct,2015
India,"1,580,167,167","3,273,483,713",Nov,2015
India,"1,544,845,718","3,014,523,563",Dec,2015
India,"1,485,627,396","3,692,552,011",Jan,2016
India,"1,526,693,600","3,660,259,597",Feb,2016
India,"1,834,616,317","3,996,868,557",Mar,2016
India,"1,772,999,541","3,677,343,390",Apr,2016
India,"1,586,189,917","4,124,582,244",May,2016
India,"1,740,565,927","3,535,596,977",Jun,2016
India,"1,631,619,802","3,803,845,383",Jul,2016
India,"1,900,779,992","3,905,948,076",Aug,2016
India,"1,888,010,067","4,103,615,168",Sep,2016
India,"2,128,374,631","4,541,203,166",Oct,2016
India,"2,060,860,517","3,542,502,719",Nov,2016
India,"2,090,839,941","3,439,931,439",Dec,2016
India,"1,666,175,530","3,790,288,485",Jan,2017
India,"1,933,384,955","3,470,222,831",Feb,2017
India,"2,110,804,580","4,142,655,274",Mar,2017
India,"1,992,407,224","3,759,162,416",Apr,2017
India,"2,061,846,040","4,497,798,833",May,2017
India,"2,338,590,281","4,016,543,625",Jun,2017
India,"2,186,094,128","4,196,181,659",Jul,2017
India,"2,491,713,193","4,178,889,723",Aug,2017
India,"2,253,980,428","4,344,473,509",Sep,2017
India,"2,224,761,707","4,553,866,873",Oct,2017
India,"2,022,847,380","4,003,958,352",Nov,2017
India,"2,365,212,479","3,595,400,791",Dec,2017
India,"2,200,446,367","4,417,862,189",Jan,2018
India,"2,305,635,733","3,880,608,115",Feb,2018
India,"3,010,185,919","4,423,436,603",Mar,2018
India,"2,441,743,147","4,775,505,897",Apr,2018
India,"2,621,825,853","5,111,765,659",May,2018
India,"3,268,534,756","4,160,331,655",Jun,2018
India,"2,537,703,454","4,597,166,413",Jul,2018
India,"3,131,567,340","5,063,893,449",Aug,2018
India,"2,938,991,417","4,495,438,560",Sep,2018
India,"2,810,278,093","5,295,719,832",Oct,2018
India,"2,654,205,300","4,081,903,659",Nov,2018
India,"3,255,463,590","3,945,929,496",Dec,2018
India,"2,670,279,144","4,908,636,491",Jan,2019
India,"2,673,356,370","4,591,247,314",Feb,2019
India,"3,350,597,919","5,173,497,517",Mar,2019
India,"3,185,832,194","5,019,413,655",Apr,2019
India,"3,117,431,444","5,588,564,165",May,2019
India,"3,214,788,123","4,235,019,321",Jun,2019
India,"2,490,730,093","5,008,130,120",Jul,2019
India,"2,583,789,533","4,771,593,704",Aug,2019
India,"2,509,021,479","4,716,819,492",Sep,2019
India,"2,666,173,841","5,038,943,113",Oct,2019
India,"2,737,270,490","4,537,591,888",Nov,2019
India,"3,023,504,178","4,289,524,901",Dec,2019
India,"2,779,715,303","4,978,750,914",Jan,2020
India,"3,146,086,878","4,540,264,847",Feb,2020
India,"2,601,223,656","4,469,939,704",Mar,2020
India,"1,200,444,612","3,364,742,455",Apr,2020
India,"1,366,376,931","2,120,133,814",May,2020
India,"1,814,285,855","3,239,454,863",Jun,2020
India,"1,834,512,028","4,091,663,658",Jul,2020
India,"2,142,879,333","4,294,294,214",Aug,2020
India,"2,253,795,631","4,965,463,970",Sep,2020
India,"2,504,245,201","5,367,803,407",Oct,2020
India,"2,657,542,873","4,920,401,437",Nov,2020
India,"2,780,549,465","4,901,674,890",Dec,2020
India,"2,746,396,407","5,236,572,731",Jan,2021
India,"2,860,011,139","4,507,556,644",Feb,2021
India,"3,451,118,969","5,935,709,675",Mar,2021
India,"3,024,557,884","5,984,726,218",Apr,2021
India,"3,187,496,959","6,060,284,130",May,2021
India,"3,392,169,680","5,868,955,276",Jun,2021
India,"3,266,675,401","6,153,788,982",Jul,2021
India,"3,449,134,202","6,539,172,002",Aug,2021
India,"3,212,852,811","6,290,541,926",Sep,2021
India,"3,820,901,467","7,097,919,166",Oct,2021
India,"3,483,461,683","6,573,293,244",Nov,2021
India,"3,922,649,144","7,059,695,751",Dec,2021
India,"3,892,444,872","6,671,187,627",Jan,2022
India,"3,887,497,340","5,933,013,152",Feb,2022
India,"3,841,606,370","7,232,129,608",Mar,2022
India,"3,763,544,252","7,621,576,157",Apr,2022
India,"4,051,728,842","8,475,382,696",May,2022
India,"3,950,099,001","8,091,124,903",Jun,2022
India,"3,822,588,789","7,542,294,615",Jul,2022
India,"3,637,296,254","7,054,778,326",Aug,2022
India,"4,351,567,498","7,238,871,907",Sep,2022
India,"4,135,823,040","7,490,855,840",Oct,2022
India,"3,913,148,117","6,208,683,659",Nov,2022
India,"3,571,858,603","5,957,463,600",Dec,2022
India,"2,972,817,353","7,935,656,716",Jan,2023
India,"2,988,603,248","6,258,461,858",Feb,2023
India,"3,989,313,177","7,255,828,013",Mar,2023
India,"3,247,576,610","6,710,992,382",Apr,2023
India,"3,462,458,629","7,341,196,445",May,2023
India,"3,342,381,695","6,828,372,140",Jun,2023
India,"3,242,742,997","6,408,304,858",Jul,2023
India,"3,801,004,186","6,750,363,411",Aug,2023
India,"3,545,428,546","7,350,687,004",Sep,2023
India,"3,469,276,609","7,588,414,386",Oct,2023
India,"3,053,175,862","6,668,576,815",Nov,2023
India,"3,202,742,917","6,460,236,863",Dec,2023
Indonesia,"575,753,826","1,663,442,365",Jan,2015
Indonesia,"602,653,840","1,324,288,214",Feb,2015
Indonesia,"737,407,234","1,736,156,301",Mar,2015
Indonesia,"539,221,782","1,821,183,439",Apr,2015
Indonesia,"571,425,586","1,583,092,635",May,2015
Indonesia,"627,994,251","1,825,134,178",Jun,2015
Indonesia,"420,003,562","1,763,868,771",Jul,2015
Indonesia,"619,044,604","1,515,595,202",Aug,2015
Indonesia,"680,619,633","1,702,698,185",Sep,2015
Indonesia,"686,557,127","1,708,799,500",Oct,2015
Indonesia,"465,451,975","1,458,038,857",Nov,2015
Indonesia,"591,999,572","1,502,934,435",Dec,2015
Indonesia,"726,873,336","1,559,151,189",Jan,2016
Indonesia,"421,245,112","1,537,069,942",Feb,2016
Indonesia,"549,903,908","1,668,284,274",Mar,2016
Indonesia,"477,462,920","1,450,854,982",Apr,2016
Indonesia,"420,711,824","1,608,851,100",May,2016
Indonesia,"465,464,832","1,660,505,776",Jun,2016
Indonesia,"426,916,837","1,756,219,597",Jul,2016
Indonesia,"541,237,918","1,590,517,759",Aug,2016
Indonesia,"467,469,464","1,537,408,107",Sep,2016
Indonesia,"446,716,949","1,601,740,389",Oct,2016
Indonesia,"491,704,301","1,702,537,702",Nov,2016
Indonesia,"588,573,180","1,510,870,733",Dec,2016
Indonesia,"524,218,477","1,706,935,499",Jan,2017
Indonesia,"509,742,179","1,567,472,181",Feb,2017
Indonesia,"637,425,577","1,810,365,154",Mar,2017
Indonesia,"540,679,349","1,634,978,164",Apr,2017
Indonesia,"430,298,343","1,854,216,730",May,2017
Indonesia,"641,387,595","1,632,862,983",Jun,2017
Indonesia,"527,609,051","1,728,568,265",Jul,2017
Indonesia,"633,082,270","1,549,959,786",Aug,2017
Indonesia,"574,637,637","1,627,713,120",Sep,2017
Indonesia,"569,841,153","1,790,354,525",Oct,2017
Indonesia,"650,511,356","1,685,684,423",Nov,2017
Indonesia,"624,208,004","1,616,024,249",Dec,2017
Indonesia,"537,049,849","1,800,800,426",Jan,2018
Indonesia,"528,689,427","1,698,063,910",Feb,2018
Indonesia,"707,365,983","1,697,994,664",Mar,2018
Indonesia,"591,163,160","1,765,198,231",Apr,2018
Indonesia,"633,876,441","1,834,131,164",May,2018
Indonesia,"747,318,594","1,660,742,401",Jun,2018
Indonesia,"639,891,333","1,633,911,254",Jul,2018
Indonesia,"945,445,178","1,851,011,816",Aug,2018
Indonesia,"761,021,879","1,726,172,324",Sep,2018
Indonesia,"816,369,960","1,884,568,412",Oct,2018
Indonesia,"637,164,539","1,701,361,524",Nov,2018
Indonesia,"625,606,230","1,570,578,804",Dec,2018
Indonesia,"611,900,081","1,736,041,818",Jan,2019
Indonesia,"572,962,755","1,572,298,988",Feb,2019
Indonesia,"753,513,199","1,708,866,938",Mar,2019
Indonesia,"735,367,424","1,576,926,753",Apr,2019
Indonesia,"697,524,363","1,801,541,100",May,2019
Indonesia,"703,880,618","1,528,157,196",Jun,2019
Indonesia,"539,858,949","1,498,227,330",Jul,2019
Indonesia,"619,588,513","1,819,996,656",Aug,2019
Indonesia,"681,667,335","1,712,474,382",Sep,2019
Indonesia,"674,994,919","1,883,556,873",Oct,2019
Indonesia,"554,138,233","1,593,528,220",Nov,2019
Indonesia,"585,867,216","1,672,998,927",Dec,2019
Indonesia,"601,242,223","1,855,648,275",Jan,2020
Indonesia,"641,333,234","1,653,310,385",Feb,2020
Indonesia,"764,563,170","1,893,270,379",Mar,2020
Indonesia,"536,520,811","1,689,877,349",Apr,2020
Indonesia,"562,934,771","1,474,582,762",May,2020
Indonesia,"525,117,505","1,466,062,160",Jun,2020
Indonesia,"604,013,168","1,417,933,597",Jul,2020
Indonesia,"611,031,688","1,742,126,505",Aug,2020
Indonesia,"532,994,879","1,716,251,296",Sep,2020
Indonesia,"646,238,758","1,827,929,036",Oct,2020
Indonesia,"685,537,641","1,726,524,900",Nov,2020
Indonesia,"671,464,470","1,734,645,876",Dec,2020
Indonesia,"688,579,092","1,766,671,792",Jan,2021
Indonesia,"733,176,359","1,600,185,732",Feb,2021
Indonesia,"882,495,667","2,067,037,145",Mar,2021
Indonesia,"643,905,076","2,359,194,828",Apr,2021
Indonesia,"840,359,053","2,373,606,972",May,2021
Indonesia,"732,302,753","2,122,250,770",Jun,2021
Indonesia,"742,319,702","2,023,180,239",Jul,2021
Indonesia,"769,304,933","2,365,365,173",Aug,2021
Indonesia,"863,017,024","2,618,611,777",Sep,2021
Indonesia,"812,743,793","2,623,624,744",Oct,2021
Indonesia,"761,907,247","2,473,770,834",Nov,2021
Indonesia,"910,655,316","2,654,516,260",Dec,2021
Indonesia,"606,946,430","2,767,326,448",Jan,2022
Indonesia,"598,726,487","2,473,221,765",Feb,2022
Indonesia,"1,083,636,815","3,152,795,334",Mar,2022
Indonesia,"866,629,398","3,253,790,623",Apr,2022
Indonesia,"1,052,798,428","3,272,365,460",May,2022
Indonesia,"809,810,919","2,833,705,272",Jun,2022
Indonesia,"804,189,679","2,435,716,423",Jul,2022
Indonesia,"850,387,169","2,991,488,812",Aug,2022
Indonesia,"844,612,534","3,168,899,163",Sep,2022
Indonesia,"752,848,300","3,173,299,050",Oct,2022
Indonesia,"783,336,966","2,636,533,872",Nov,2022
Indonesia,"777,958,542","2,382,924,885",Dec,2022
Indonesia,"916,486,834","2,671,743,040",Jan,2023
Indonesia,"738,227,993","2,164,423,026",Feb,2023
Indonesia,"1,010,879,875","2,565,861,051",Mar,2023
Indonesia,"811,184,775","2,138,410,949",Apr,2023
Indonesia,"701,410,325","2,247,362,579",May,2023
Indonesia,"732,113,624","1,854,687,014",Jun,2023
Indonesia,"718,915,445","2,258,147,407",Jul,2023
Indonesia,"873,821,138","2,298,703,004",Aug,2023
Indonesia,"769,813,243","2,350,859,364",Sep,2023
Indonesia,"816,646,073","2,216,180,126",Oct,2023
Indonesia,"929,986,960","1,905,157,923",Nov,2023
Indonesia,"829,650,060","2,107,398,978",Dec,2023
Iran,"13,221,720",,Jan,2015
Iran,"17,072,102",,Feb,2015
Iran,"44,206,021",,Mar,2015
Iran,"24,812,895",,Apr,2015
Iran,"13,332,879",,May,2015
Iran,"28,312,421",,Jun,2015
Iran,"16,845,162",,Jul,2015
Iran,"13,175,771",,Aug,2015
Iran,"14,502,319",,Sep,2015
Iran,"28,770,017",,Oct,2015
Iran,"31,121,706",,Nov,2015
Iran,"36,543,247","10,766,314",Dec,2015
Iran,"10,218,126",,Jan,2016
Iran,"33,908,588","2,474,088",Feb,2016
Iran,"6,818,510","11,171,603",Mar,2016
Iran,"6,457,957","7,115,269",Apr,2016
Iran,"8,271,986","7,176,485",May,2016
Iran,"6,704,924","9,345,217",Jun,2016
Iran,"25,861,737","4,782,230",Jul,2016
Iran,"10,798,459","16,778,744",Aug,2016
Iran,"6,437,022","3,684,259",Sep,2016
Iran,"37,504,472","15,226,065",Oct,2016
Iran,"6,283,349","3,162,732",Nov,2016
Iran,"13,189,178","6,818,328",Dec,2016
Iran,"4,552,162","5,605,324",Jan,2017
Iran,"7,364,347","7,860,463",Feb,2017
Iran,"8,398,632","10,345,458",Mar,2017
Iran,"5,041,231","5,661,279",Apr,2017
Iran,"5,812,924","4,673,552",May,2017
Iran,"9,353,702","1,663,387",Jun,2017
Iran,"6,897,564","3,315,505",Jul,2017
Iran,"34,663,213","3,565,432",Aug,2017
Iran,"9,899,788","3,969,000",Sep,2017
Iran,"16,142,003","3,205,654",Oct,2017
Iran,"11,807,917","4,812,618",Nov,2017
Iran,"16,067,135","8,421,444",Dec,2017
Iran,"8,858,202","4,737,307",Jan,2018
Iran,"11,455,529","2,360,979",Feb,2018
Iran,"12,426,303","6,142,926",Mar,2018
Iran,"12,198,914","9,179,636",Apr,2018
Iran,"5,225,309","7,147,976",May,2018
Iran,"12,089,820","6,612,369",Jun,2018
Iran,"35,547,753","26,012,394",Jul,2018
Iran,"149,613,329","7,165,858",Aug,2018
Iran,"54,889,945","23,081",Sep,2018
Iran,"91,991,675","195,823",Oct,2018
Iran,"26,302,712","300,798",Nov,2018
Iran,"5,166,593","96,389",Dec,2018
Iran,"4,537,996","8,378",Jan,2019
Iran,"3,920,645","190,621",Feb,2019
Iran,"9,712,735","260,515",Mar,2019
Iran,"12,059,802","8,050",Apr,2019
Iran,"9,753,431","397,039",May,2019
Iran,"4,919,991","128,274",Jun,2019
Iran,"6,460,698","205,679",Jul,2019
Iran,"9,171,529","46,800",Aug,2019
Iran,"4,380,279","83,164",Sep,2019
Iran,"4,427,379","7,455",Oct,2019
Iran,"4,003,954","49,194",Nov,2019
Iran,"3,324,145","25,498",Dec,2019
Iran,"3,688,225","159,000",Jan,2020
Iran,"3,988,741","2,612,437",Feb,2020
Iran,"4,956,051","142,317",Mar,2020
Iran,"1,736,319",930,Apr,2020
Iran,"2,750,338",,May,2020
Iran,"3,663,988","72,794",Jun,2020
Iran,"2,147,467","214,159",Jul,2020
Iran,"3,946,547","121,297",Aug,2020
Iran,"2,748,516","195,416",Sep,2020
Iran,"1,794,893","184,218",Oct,2020
Iran,"1,423,396","160,876",Nov,2020
Iran,"3,512,573",,Dec,2020
